,Title,VideoID,ChannelID,Views,SubsCount,Views_to_Subs,Target,Cleaned_Titles
437,국내여행 | 놓칠 수 없는 숨은 명소 5곳 추천 #힐링여행 #국내여행지추천,9vUeVeATbz4,UCFDI3Mp1LusbJ1E8u4qkoEg,3463,482,7.1846473029045645,1,국내여행 놓칠 수 없는 숨은 명소 5곳 추천 힐링여행 국내여행지추천
438,한국에서 발견한 눈 내리는 겨울 온천 ｜ 파라다이스 스파 도고,aRkh0LW91E8,UCcKjPSXKAYQqZkBmjyTAPXw,631873,11400,55.42745614035088,1,한국에서 발견한 눈 내리는 겨울 온천 파라다이스 스파 도고
439,만취한 두 여자사이에서 자야하는 한 남자의 이야기,Ntjx2IW44bU,UC5Ida86tt8QKa4Myw7idxNg,1207003,1140000,1.0587745614035087,1,만취한 두 여자사이에서 자야하는 한 남자의 이야기
440,"남녀가 함께 떠난 여행, 마지막 이야기",wG6YcXxppuE,UC5Ida86tt8QKa4Myw7idxNg,646036,1140000,0.566698245614035,0,남녀가 함께 떠난 여행 마지막 이야기
441,"마음이 힘들 때 내가 하는 것, 나 혼자 힐링 여행 🏡 나의 리틀 포레스트를 찾아서 - 경북 군위여행 (2)",JqmNZ2Hf0dQ,UCMzN9AyoUmilZrOnqZGL8oQ,17359,4200,4.133095238095238,1,마음이 힘들 때 내가 하는 것 나 혼자 힐링 여행 나의 리틀 포레스트를 찾아서 경북 군위여행 2
442,더블비 최초로 안싸우고 행복하게 해외 여행하는 힐링영상^^,XxykNTPeFk4,UCyCL5k8P1iUOc1EymhhMW1A,724692,1710000,0.42379649122807017,0,더블비 최초로 안싸우고 행복하게 해외 여행하는 힐링영상
443,박창근 넌(자작곡) 힐링여행 국민가수 #박창근노트,0JOBWUILU4E,UCi5wAuCacVjr5jhFE4_6vdg,5347,14300,0.37391608391608394,0,박창근 넌 자작곡 힐링여행 국민가수 박창근노트
444,eng) 방학기념 힐링여행 vlog🏕 : 일본의 감성 글램핑은 어떨까? (feat. 오카게요코초 먹거리 뿌수기🍵),i_BiSCKcAWQ,UCoQy2wS5aiKCk-rUXiLS-vQ,1409867,1040000,1.3556413461538461,1,eng 방학기념 힐링여행 vlog 일본의 감성 글램핑은 어떨까 feat 오카게요코초 먹거리 뿌수기
445,죽도록 힘들 때 찾는 힐링사찰여행지 추천 10곳/혼자 여행하기 좋은 사찰/우울할때 떠나는 사찰여행지/힐링하기 좋은 사찰/,3Kn7S_fcbUk,UCaopIZ_y8XxQfwsWSj1SeQw,666862,63900,10.436025039123631,1,죽도록 힘들 때 찾는 힐링사찰여행지 추천 10곳 혼자 여행하기 좋은 사찰 우울할때 떠나는 사찰여행지 힐링하기 좋은 사찰
446,[ENG SUB] 숲 속에서 힐링 제대로 되는 강원도 숙소 BEST 5 (Gangwon-do hotels and resorts in the forest),Dvyd8r-DUAI,UCj00eA-Q0lokXCA6JAa_grw,387232,136000,2.847294117647059,1,ENG SUB 숲 속에서 힐링 제대로 되는 강원도 숙소 BEST 5 Gangwon do hotels and resorts in the forest
447,[Autumn Break] Ep.1 떠나요 셋이서♪ 강.원.도의 힐링 여행! 이번 행선지는?!,2bXMKL048Fo,UCp-pqXsizklX3ZHvLxXyhxw,250675,1930000,0.12988341968911918,0,Autumn Break Ep 1 떠나요 셋이서 강 원 도의 힐링 여행 이번 행선지는
448,[4k 영상] 자연영상 / 힐링영상 / 아름다운 사이판 여행 바다풍경  / 랜선여행 / 고화질 테스트영상 / 카페 영상 / 힐링여행 / 해외여행 / 영상소스 - 엔티비스튜디오,ZqfOQaUg74s,UCmAWggZxcQw89aI7hxE9-7A,1228419,11200,109.68026785714285,1,4k 영상 자연영상 힐링영상 아름다운 사이판 여행 바다풍경 랜선여행 고화질 테스트영상 카페 영상 힐링여행 해외여행 영상소스 엔티비스튜디오
449,[셒센타] 힐링 여행! 셒센타 가을 캠핑 2편 | 셒센타 (SF9 CENTER); 떼인 꿈 받아드립니다 EP.18,1CT0IVc3w9k,UC8HNshpReWjQv1WpwzhPHjA,77557,1000000,0.077557,0,셒센타 힐링 여행 셒센타 가을 캠핑 2편 셒센타 SF9 CENTER 떼인 꿈 받아드립니다 EP 18
